,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
43,Palmer,182,6,6241,6592043,175,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.77143466, 0.94553363, 0.8899694, 0.93816763, 0.6566208, 0.8543411, 0.8706722, 0.7994775, 0.8952094, 0.9512713, 0.8909343, 0.9323341, 0.84502834, 0.9324092, 0.93729085, 0.7962204, 0.534454, 0.91646945, 0.6445821]","[0.2199265, 0.034890864, 0.0599409, 0.04753477, 0.3402392, 0.13984239, 0.12259884, 0.15750442, 0.09022824, 0.035741102, 0.07240161, 0.05855215, 0.09707208, 0.057278205, 0.055308662, 0.19495466, 0.43935567, 0.07598081, 0.3366184]","[0.008638847, 0.01957548, 0.050089765, 0.014297654, 0.0031399443, 0.0058165016, 0.006728982, 0.0430181, 0.014562283, 0.012987607, 0.036664084, 0.009113666, 0.057899542, 0.010312564, 0.007400481, 0.008824924, 0.026190309, 0.007549773, 0.018799562]",16.00242042541504,2.6359694860875607,0.36161006707698107,0.84223264,0.13873525,0.019032108,0,17,2
44,Nkunku,181,6,4502,12920168,193,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.60502505, 0.8543411, 0.86323243, 0.8378871, 0.5579649, 0.9324092, 0.5582181, 0.7197645, 0.90757, 0.5465579, 0.8359646, 0.84759307, 0.53860503, 0.5727827, 0.89734864, 0.8861519, 0.9283242, 0.8687943, 0.55480665]","[0.21109769, 0.13984239, 0.119195886, 0.09466711, 0.32494876, 0.057278205, 0.29887542, 0.25215283, 0.047653027, 0.24407935, 0.15844926, 0.14454417, 0.43739566, 0.354297, 0.06662415, 0.090508185, 0.065641075, 0.12337238, 0.43444386]","[0.18387724, 0.0058165016, 0.017571716, 0.067445844, 0.11708631, 0.010312564, 0.14290652, 0.028082676, 0.04477688, 0.20936275, 0.005586123, 0.007862792, 0.023999311, 0.07292027, 0.0360272, 0.023340024, 0.006034721, 0.007833292, 0.0107495]",14.313341498374939,3.665066424757242,1.0215922356583178,0.75333375,0.19289824,0.05376801,2,16,1
45,Sánchez,185,5,176,129905,21,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.53667635, 0.8395044, 0.56750983, 0.82323015, 0.6972961, 0.88849306, 0.91602904, 0.5396525, 0.9168722, 0.92214954, 0.9342816, 0.8566706, 0.55391854, 0.93248373, 0.48311213, 0.5617556, 0.7751241, 0.98541427, 0.8737244]","[0.39995673, 0.14463252, 0.42472005, 0.16308625, 0.29749534, 0.061064698, 0.06844998, 0.35185018, 0.07614824, 0.07274079, 0.05859134, 0.12322769, 0.39930585, 0.05099061, 0.37668934, 0.40570638, 0.2183288, 0.013014092, 0.121902384]","[0.06336696, 0.015863005, 0.0077701733, 0.013683541, 0.0052085244, 0.050442208, 0.015521022, 0.10849723, 0.006979527, 0.0051096343, 0.0071270685, 0.020101737, 0.046775598, 0.016525604, 0.1401985, 0.032537982, 0.006547133, 0.0015716456, 0.0043731574]",14.603898137807846,3.8279012767598033,0.5682002474786714,0.76862615,0.20146848,0.029905275,6,8,5
46,Neto,560,5,18,52469,6,"[False, False, False, False, False]","[0.8450258, 0.83975655, 0.6758273, 0.8562855, 0.91485196]","[0.15265353, 0.14627352, 0.31259376, 0.07852396, 0.077760786]","[0.0023206407, 0.013969919, 0.01157892, 0.06519043, 0.007387248]",4.131747126579285,0.7678055614233017,0.10044715460389853,0.82634944,0.15356112,0.020089433,1,3,1
47,Madueke,177,5,11,21087,5,"[False, False, False, False, False, False, False, False, False, False]","[0.92242473, 0.6664861, 0.7818491, 0.8562855, 0.8878341, 0.8274762, 0.57782227, 0.6067954, 0.81346434, 0.51601076]","[0.047347177, 0.3298988, 0.19780147, 0.07852396, 0.10699127, 0.16332947, 0.40762025, 0.38317046, 0.16333461, 0.47303295]","[0.030228158, 0.00361511, 0.020349404, 0.06519043, 0.0051746564, 0.009194259, 0.014557396, 0.010034176, 0.023201039, 0.010956269]",7.456448435783386,2.351050417870283,0.19250089372508228,0.74564487,0.23510504,0.01925009,3,5,2
48,Jackson,180,5,18,64854,10,"[False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.89163566, 0.9070336, 0.9385745, 0.9589335, 0.90728015, 0.909011, 0.93198645, 0.5969719, 0.8878341, 0.6389947, 0.8443858, 0.9514587, 0.7608282]","[0.09782266, 0.06482566, 0.04555062, 0.035644297, 0.04704487, 0.080963895, 0.05325484, 0.3697648, 0.10699127, 0.2171516, 0.14328465, 0.032798853, 0.14721686]","[0.010541654, 0.02814066, 0.015874933, 0.0054222206, 0.045675002, 0.010025145, 0.014758688, 0.033263285, 0.0051746564, 0.14385372, 0.012329586, 0.01574245, 0.09195494]",11.12492823600769,1.4423148669302464,0.4327569426968694,0.85576373,0.11094732,0.033288993,1,9,3
49,Caicedo,157,5,214,164490,1,"[False, False, False, False, False, False]","[0.9195895, 0.9012469, 0.50403017, 0.9296614, 0.90762, 0.90405333]","[0.051978797, 0.06923505, 0.4797615, 0.040145744, 0.06409019, 0.074979424]","[0.028431643, 0.029517975, 0.01620828, 0.030192813, 0.02828974, 0.020967182]",5.066201329231262,0.7801907174289227,0.15360763296484947,0.84436685,0.13003178,0.025601273,0,6,0
50,Colwill,162,5,14,1989,0,"[False, False, False]","[0.64629513, 0.91140914, 0.54754895]","[0.28970638, 0.055515967, 0.443047]","[0.06399848, 0.033074893, 0.009404053]",2.105253219604492,0.7882693335413933,0.10647742915898561,0.70175105,0.26275644,0.035492476,0,3,0
51,Sancho,386,5,10,20255,2,"[False, False, False, False, False, False, False, False]","[0.7624614, 0.6440422, 0.91365457, 0.6664861, 0.6758273, 0.6323636, 0.8878341, 0.57782227]","[0.2295391, 0.34771127, 0.07210556, 0.3298988, 0.31259376, 0.36389378, 0.10699127, 0.40762025]","[0.007999515, 0.008246527, 0.014239942, 0.00361511, 0.01157892, 0.0037426732, 0.0051746564, 0.014557396]",5.7604915499687195,2.170353777706623,0.0691547398455441,0.7200614,0.27129424,0.008644342,4,3,1
52,Palmer,182,5,6187,6444754,210,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.691899, 0.686677, 0.84637463, 0.85022634, 0.9385745, 0.55391854, 0.8417581, 0.9328063, 0.87406033, 0.73554814, 0.7628373, 0.92774343, 0.9344294, 0.94152886, 0.81157655, 0.9070336, 0.69303966, 0.92024696, 0.58608747]","[0.29515016, 0.2998416, 0.0926631, 0.13375105, 0.04555062, 0.39930585, 0.14036414, 0.0639291, 0.07232804, 0.26092276, 0.21770272, 0.058509447, 0.052350964, 0.053577337, 0.17235163, 0.06482566, 0.28410807, 0.04471332, 0.39531866]","[0.012950767, 0.013481402, 0.060962196, 0.016022617, 0.015874933, 0.046775598, 0.017877815, 0.0032645892, 0.053611632, 0.003529094, 0.019460002, 0.013747106, 0.0132196685, 0.004893707, 0.01607179, 0.02814066, 0.022852298, 0.035039704, 0.018593907]",15.436366081237793,3.147264238446951,0.4163694891612977,0.81244034,0.1656455,0.021914182,4,12,3
53,Nkunku,181,5,75,30994,14,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8755593, 0.8542846, 0.90581465, 0.7680011, 0.8116474, 0.847495, 0.7624614, 0.9424845, 0.8308877, 0.53708595, 0.87189555, 0.691899, 0.63212526, 0.8196136, 0.92242473, 0.46064484, 0.6495267, 0.956946]","[0.075077035, 0.11949651, 0.08687458, 0.20418736, 0.17715435, 0.14253148, 0.2295391, 0.03326735, 0.1595985, 0.29805368, 0.11160891, 0.29515016, 0.31966007, 0.16964999, 0.047347177, 0.33849803, 0.2878706, 0.03907323]","[0.049363777, 0.026218927, 0.0073108254, 0.027811544, 0.011198207, 0.009973539, 0.007999515, 0.024248129, 0.009513817, 0.16486035, 0.016495587, 0.012950767, 0.048214655, 0.010736507, 0.030228158, 0.20085713, 0.06260263, 0.003980761]",14.1407972574234,3.134638089686632,0.7245648331008852,0.7855999,0.17414658,0.040253602,4,10,4
54,Fofana,189,4,734,162260,44,"[False, False, False, False, False, False, False, False]","[0.6027038, 0.9356106, 0.6848517, 0.7090919, 0.5365842, 0.6459607, 0.9469609, 0.9316634]","[0.3880019, 0.04979897, 0.30168194, 0.2877598, 0.45129925, 0.33826452, 0.032010507, 0.06549853]","[0.009294289, 0.01459046, 0.013466425, 0.0031483453, 0.012116629, 0.015774729, 0.021028476, 0.0028379934]",5.993427217006683,1.9143154174089432,0.09225734625943005,0.7491784,0.23928943,0.011532169,2,6,0
55,Lavia,174,4,2,44512,0,"[False, False, False, False, False]","[0.5172634, 0.6082804, 0.9435438, 0.8731858, 0.93421]","[0.46554813, 0.38032413, 0.03932321, 0.107194394, 0.044914037]","[0.017188432, 0.0113954665, 0.017133046, 0.019619718, 0.020875955]",3.87648344039917,1.0373038947582245,0.08621261734515429,0.7752967,0.20746079,0.017242523,0,4,1
56,Sánchez,185,4,3,1454,1,"[False, False]","[0.6970595, 0.85145736]","[0.299198, 0.12554383]","[0.0037425016, 0.022998895]",1.548516869544983,0.42474183440208435,0.026741397101432085,0.77425843,0.21237092,0.013370698,0,2,0
57,James,172,4,476,451246,32,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9446809, 0.9255801, 0.8195896, 0.6242067, 0.8748753, 0.8910334, 0.9231122, 0.5614598, 0.90503675, 0.9456832, 0.82730967, 0.516729, 0.9070402, 0.67639613, 0.6968013, 0.940129, 0.94219023, 0.7265183, 0.9056819]","[0.029599283, 0.052370906, 0.1668417, 0.36009046, 0.112815276, 0.099747166, 0.0729154, 0.41776472, 0.07413496, 0.041492935, 0.113644674, 0.4536288, 0.08865028, 0.31159765, 0.29747853, 0.040295437, 0.033661228, 0.270186, 0.088016585]","[0.025719712, 0.022049047, 0.013568689, 0.01570284, 0.012309418, 0.009219395, 0.0039723655, 0.020775469, 0.020828312, 0.012823868, 0.059045717, 0.029642195, 0.0043095048, 0.012006176, 0.005720122, 0.019575683, 0.024148503, 0.0032957578, 0.006301504]",15.554053664207458,3.124932002276182,0.32101427763700485,0.8186344,0.16447008,0.016895488,4,14,1
58,Neto,560,4,5648,6780096,108,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.84595764, 0.9013387, 0.89606297, 0.90136254, 0.87121004, 0.84175956, 0.8961453, 0.89606297, 0.9297599, 0.944843, 0.89606297, 0.929336, 0.92642164, 0.9017008, 0.917445, 0.89606297, 0.9061746, 0.48408598, 0.7090919]","[0.118807994, 0.05920472, 0.06531495, 0.07333893, 0.096651465, 0.13207592, 0.06289644, 0.06531495, 0.049597863, 0.035224415, 0.06531495, 0.04226255, 0.039912917, 0.068928696, 0.042862643, 0.06531495, 0.051168703, 0.48048863, 0.2877598]","[0.035234403, 0.039456584, 0.0386221, 0.025298497, 0.032138463, 0.02616449, 0.040958248, 0.0386221, 0.020642195, 0.019932639, 0.0386221, 0.02840136, 0.033665493, 0.029370574, 0.039692346, 0.0386221, 0.042656668, 0.035425406, 0.0031483453]",16.490884482860565,1.9024414904415607,0.6066741105169058,0.8679413,0.100128494,0.031930216,1,18,0
59,Madueke,177,4,7071,6390978,92,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8768557, 0.9428947, 0.8344122, 0.96061766, 0.60031444, 0.862633, 0.52051127, 0.5670133, 0.5104128, 0.90219, 0.87455535, 0.51794344, 0.6667351, 0.62409455, 0.9165331, 0.93406594, 0.9086688, 0.904324, 0.6857432]","[0.12022332, 0.042997926, 0.12916683, 0.03345502, 0.22098273, 0.13105825, 0.4060394, 0.42858025, 0.46645117, 0.074596554, 0.11072965, 0.47929722, 0.29733312, 0.35406414, 0.06437609, 0.047971334, 0.08204193, 0.07899325, 0.239522]","[0.0029209612, 0.014107378, 0.036420956, 0.005927341, 0.1787028, 0.0063087232, 0.07344935, 0.0044064256, 0.023136027, 0.023213519, 0.01471497, 0.002759325, 0.03593175, 0.021841323, 0.019090706, 0.017962778, 0.009289189, 0.016682802, 0.07473481]",14.610518634319305,3.8078801669180393,0.5816011358983815,0.7689746,0.20041476,0.030610584,3,15,1
60,Jackson,180,4,419,91591,55,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.75808996, 0.70192844, 0.8643984, 0.5339758, 0.51577264, 0.7950231, 0.79203266, 0.646658, 0.6684666, 0.7874312, 0.95567614, 0.80891085, 0.5074684, 0.47324294, 0.9027, 0.932847, 0.85640925, 0.87569535, 0.8909289]","[0.22741398, 0.29006505, 0.12167338, 0.4268322, 0.4693666, 0.2005306, 0.119361214, 0.3370646, 0.32044312, 0.19993591, 0.04208567, 0.18824348, 0.48558706, 0.42189306, 0.0745991, 0.05977648, 0.110525765, 0.08530532, 0.0709142]","[0.014496107, 0.008006533, 0.013928208, 0.03919207, 0.014860747, 0.004446378, 0.08860611, 0.016277399, 0.011090216, 0.012632892, 0.0022382026, 0.0028456, 0.0069445465, 0.104864016, 0.022700943, 0.0073764822, 0.033065047, 0.03899932, 0.038156904]",14.267655670642853,4.251616809517145,0.4807277210056782,0.75092924,0.22376929,0.02530146,5,12,2
61,Mudryk,179,4,0,111,1,[False],[0.7090919],[0.2877598],[0.0031483453],0.7090919017791748,0.28775981068611145,0.0031483452767133713,0.7090919,0.2877598,0.0031483453,1,0,0
62,Gusto,171,4,15,47522,2,"[False, False, False, False, False, False, False, False]","[0.6251408, 0.812043, 0.93615186, 0.63802683, 0.6036517, 0.82244027, 0.7997881, 0.904324]","[0.35916784, 0.15236929, 0.04571315, 0.34982052, 0.37211084, 0.15828665, 0.180405, 0.07899325]","[0.015691303, 0.03558769, 0.018135052, 0.01215256, 0.024237458, 0.019273132, 0.01980687, 0.016682802]",6.141566574573517,1.6968665570020676,0.16156686656177044,0.7676958,0.21210831,0.020195859,0,8,0
63,Colwill,162,4,333,74409,23,"[False, False, False, False, False]","[0.5660952, 0.78042483, 0.9356106, 0.89298177, 0.70100856]","[0.355444, 0.21609557, 0.04979897, 0.09585244, 0.27903908]","[0.0784608, 0.003479589, 0.01459046, 0.0111658005, 0.019952295]",3.876120924949646,0.9962300769984722,0.12764894240535796,0.77522415,0.19924602,0.025529787,1,4,0
64,Sancho,386,4,6,8333,3,"[False, False, False, False, False, False, False, False, False, False, False]","[0.9637151, 0.9028539, 0.9428947, 0.92585343, 0.5104128, 0.82997394, 0.6065972, 0.9663, 0.87455535, 0.81433254, 0.8459808]","[0.022393608, 0.086269654, 0.042997926, 0.065524764, 0.46645117, 0.13699615, 0.37167162, 0.019923544, 0.11072965, 0.13274539, 0.10459817]","[0.01389132, 0.01087639, 0.014107378, 0.008621841, 0.023136027, 0.033029906, 0.021731146, 0.013776374, 0.01471497, 0.052922025, 0.049421027]",9.183469772338867,1.5603016391396523,0.25622840505093336,0.83486086,0.1418456,0.02329349,0,11,0
65,Enzo,168,4,22,3372,11,"[False, False, False, False, False, False, False, False, False]","[0.8471004, 0.95498717, 0.7959143, 0.87569535, 0.8943096, 0.8781207, 0.56767464, 0.5161912, 0.8260267]","[0.13857771, 0.024963042, 0.1207363, 0.08530532, 0.061629023, 0.09257055, 0.42433736, 0.47481227, 0.17079449]","[0.014321898, 0.020049825, 0.08334937, 0.03899932, 0.044061348, 0.029308798, 0.007987996, 0.008996547, 0.003178863]",7.156019985675812,1.5937260631471872,0.2502539635170251,0.7951133,0.17708069,0.027805997,1,6,2
66,Palmer,182,4,5988,6554504,431,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.7505877, 0.95203304, 0.90580297, 0.76768243, 0.9218998, 0.9174557, 0.8486781, 0.82678723, 0.7447146, 0.87735254, 0.8621053, 0.5339758, 0.62240356, 0.92902184, 0.8307305, 0.84535, 0.7242227, 0.5074684, 0.67412376]","[0.23895574, 0.045306545, 0.07456221, 0.1988894, 0.059987206, 0.051893335, 0.14070392, 0.135331, 0.2335924, 0.10912793, 0.10612426, 0.4268322, 0.31161925, 0.06940526, 0.14301576, 0.10409394, 0.19712164, 0.48558706, 0.31624833]","[0.010456542, 0.0026604002, 0.019634835, 0.033428147, 0.018112991, 0.030651059, 0.01061792, 0.037881695, 0.02169287, 0.013519578, 0.031770434, 0.03919207, 0.06597714, 0.0015729013, 0.026253782, 0.050556034, 0.07865562, 0.0069445465, 0.0096279215]",15.042396008968353,3.4483973793685436,0.5092064904747531,0.7917051,0.1814946,0.02680034,5,11,3
67,Nkunku,181,4,1860,554406,101,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.77825916, 0.76559466, 0.8987896, 0.8307305, 0.829793, 0.6142599, 0.8297781, 0.5319708, 0.81904083, 0.6310384, 0.7015043, 0.9217009, 0.530239, 0.80926883, 0.8592882, 0.71159846, 0.944843, 0.8582748, 0.8344122]","[0.21389234, 0.19899619, 0.055658422, 0.14301576, 0.15432096, 0.33311498, 0.15371487, 0.4358789, 0.16672441, 0.3185943, 0.22236785, 0.04865177, 0.34593263, 0.17588603, 0.11790799, 0.26770318, 0.035224415, 0.08465094, 0.12916683]","[0.007848494, 0.035409126, 0.045551956, 0.026253782, 0.015886137, 0.052625105, 0.016507085, 0.032150254, 0.0142347505, 0.05036723, 0.07612786, 0.029647304, 0.12382846, 0.014845187, 0.022803847, 0.02069838, 0.019932639, 0.057074253, 0.036420956]",14.700384616851807,3.601402774453163,0.6982128033414483,0.77370447,0.18954752,0.03674804,1,15,3
68,Fofana,189,3,133,357878,5,"[False, False]","[0.8566133, 0.923732]","[0.13911949, 0.050277162]","[0.004267247, 0.025990767]",1.7803452610969543,0.18939665332436562,0.03025801433250308,0.8901726,0.094698325,0.015129007,0,2,0
69,Tosin,187,3,0,1561,0,[False],[0.90346265],[0.06586363],[0.030673685],0.9034626483917236,0.06586363166570663,0.030673684552311897,0.90346265,0.06586363,0.030673685,0,1,0
70,Lavia,174,3,149,449802,11,"[False, False, False, False, False, False, False, False, False, False, False]","[0.8566133, 0.5623729, 0.6646388, 0.505186, 0.56277424, 0.54672974, 0.7738864, 0.5603842, 0.89235395, 0.68743396, 0.81948]","[0.13911949, 0.42484793, 0.3244536, 0.47619534, 0.42358792, 0.44295067, 0.21073782, 0.4262568, 0.079823844, 0.29857272, 0.16974106]","[0.004267247, 0.012779127, 0.010907573, 0.018618662, 0.013637828, 0.010319621, 0.015375764, 0.013358981, 0.027822226, 0.0139933415, 0.01077893]",7.431853532791138,3.4162871912121773,0.15185930067673326,0.675623,0.31057155,0.01380539,1,8,2
71,Sánchez,185,3,919,22632,53,"[False, False, False, False, False, False, False, False]","[0.907232, 0.923854, 0.79943234, 0.8104492, 0.9385494, 0.5935507, 0.8245258, 0.91490585]","[0.083149165, 0.073213235, 0.19234802, 0.1654758, 0.04482178, 0.33860645, 0.16244282, 0.075510174]","[0.009618907, 0.00293274, 0.008219629, 0.024075037, 0.016628874, 0.06784286, 0.013031461, 0.009583957]",6.71249920129776,1.1355674378573895,0.1519334684126079,0.8390624,0.14194593,0.018991683,2,5,1
72,James,172,3,367,599333,106,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.88938624, 0.93346965, 0.83622783, 0.5589927, 0.9502902, 0.58888495, 0.5867478, 0.8584062, 0.89692783, 0.52351785, 0.84859055, 0.8938306, 0.5240019, 0.66264784, 0.85927355, 0.8566133, 0.5906512, 0.8256531, 0.5028415]","[0.097213715, 0.06052014, 0.15477842, 0.40927115, 0.03141894, 0.3771658, 0.4072255, 0.1343408, 0.0923445, 0.45132667, 0.14801216, 0.08538172, 0.45627388, 0.2929519, 0.12632287, 0.13911949, 0.40584868, 0.16993566, 0.41337982]","[0.013400097, 0.006010287, 0.008993807, 0.031736135, 0.018290887, 0.033949215, 0.00602667, 0.007253046, 0.010727727, 0.02515541, 0.0033972831, 0.020787742, 0.019724209, 0.04440025, 0.01440362, 0.004267247, 0.0035000616, 0.0044112625, 0.08377874]",14.186954736709595,4.452831797301769,0.3602136941626668,0.7466818,0.23435956,0.018958615,3,12,4
73,Neto,560,3,162,404778,18,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.86584, 0.8566133, 0.92094845, 0.8025625, 0.9214638, 0.8888524, 0.85067344, 0.87225175, 0.71866864, 0.932173, 0.7623626, 0.7695422, 0.6387657, 0.65375566, 0.8887978, 0.6534098, 0.82378376, 0.7051353, 0.90736526]","[0.122096285, 0.13911949, 0.04798559, 0.16195561, 0.06783918, 0.10739756, 0.14257818, 0.102141604, 0.21785632, 0.04860942, 0.23390508, 0.22132099, 0.3397325, 0.19261885, 0.07754753, 0.30564532, 0.1594617, 0.26735377, 0.07289988]","[0.012063736, 0.004267247, 0.031065932, 0.03548188, 0.010697003, 0.0037500106, 0.006748435, 0.025606675, 0.06347504, 0.01921758, 0.0037322666, 0.00913677, 0.021501847, 0.15362552, 0.033654723, 0.040944926, 0.01675457, 0.027510889, 0.019734828]",15.432965338230133,3.0280648544430733,0.5389698804356158,0.81226134,0.15937182,0.028366836,1,14,4
74,Madueke,177,3,8248,13191225,331,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9302358, 0.5212265, 0.84517777, 0.907232, 0.50033617, 0.8808143, 0.89668536, 0.9306843, 0.85908705, 0.6172482, 0.9562247, 0.7605907, 0.650336, 0.6379788, 0.5590292, 0.9217029, 0.9445918, 0.6625352, 0.8691986]","[0.05867684, 0.47605726, 0.15218905, 0.083149165, 0.49272922, 0.10047168, 0.08164475, 0.06379103, 0.13591304, 0.3785688, 0.034891825, 0.22559734, 0.34496778, 0.33891225, 0.4230162, 0.046183344, 0.032315183, 0.3253308, 0.06798763]","[0.011087415, 0.0027162624, 0.0026332329, 0.009618907, 0.0069346507, 0.018714001, 0.021669917, 0.0055246125, 0.0049998495, 0.0041829892, 0.008883513, 0.013811925, 0.0046962374, 0.023108963, 0.017954515, 0.03211376, 0.02309307, 0.012133958, 0.062813774]",14.850915431976318,3.8623931668698788,0.28669155412353575,0.7816271,0.20328385,0.0150890285,4,12,3
75,Jackson,180,3,2006,464373,54,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.85548806, 0.8657929, 0.863148, 0.8103407, 0.9322762, 0.8657929, 0.9419725, 0.863148, 0.8934515, 0.863148, 0.863148, 0.92520386, 0.9263767, 0.9108453, 0.9047675, 0.923832, 0.863148, 0.863148, 0.65375566]","[0.1089853, 0.11510633, 0.12764278, 0.10628598, 0.04213254, 0.11510633, 0.04446445, 0.12764278, 0.055252794, 0.12764278, 0.12764278, 0.060712207, 0.0456743, 0.05506717, 0.080017954, 0.059270237, 0.12764278, 0.12764278, 0.19261885]","[0.03552664, 0.019100834, 0.009209206, 0.08337339, 0.025591278, 0.019100834, 0.013563045, 0.009209206, 0.05129574, 0.009209206, 0.009209206, 0.0140839415, 0.027948927, 0.0340876, 0.015214593, 0.016897844, 0.009209206, 0.009209206, 0.15362552]",16.58878356218338,1.8465511240065098,0.5646654209122062,0.87309384,0.0971869,0.029719234,0,19,0
76,Mudryk,179,3,4,3915,2,"[False, False, False, False]","[0.923732, 0.71866864, 0.6479014, 0.7051353]","[0.050277162, 0.21785632, 0.24431147, 0.26735377]","[0.025990767, 0.06347504, 0.10778711, 0.027510889]",2.9954373240470886,0.7797987200319767,0.2247638087719679,0.74885935,0.19494969,0.056190953,0,3,1
77,Caicedo,157,3,2,1910,0,[False],[0.7738864],[0.21073782],[0.015375764],0.7738863825798035,0.21073782444000244,0.015375764109194279,0.7738864,0.21073782,0.015375764,0,1,0
78,Cucurella,163,3,6,184,2,[False],[0.9343919],[0.049482495],[0.016125593],0.9343919157981873,0.049482494592666626,0.016125593334436417,0.9343919,0.049482495,0.016125593,0,1,0
79,Gusto,171,3,340,390304,14,"[False, False, False, False, False, False, False, False, False]","[0.9121264, 0.9385494, 0.8566133, 0.786046, 0.96151316, 0.65608317, 0.9068685, 0.8887978, 0.5804873]","[0.0842644, 0.04482178, 0.13911949, 0.20594221, 0.024593474, 0.3234142, 0.06258072, 0.07754753, 0.39973408]","[0.00360914, 0.016628874, 0.004267247, 0.008011769, 0.013893326, 0.02050258, 0.030550756, 0.033654723, 0.01977858]",7.4870851039886475,1.3620178904384375,0.15089699439704418,0.8318984,0.15133531,0.016766332,1,8,0
80,Colwill,162,3,1,1213,1,"[False, False, False, False]","[0.95382386, 0.9341944, 0.9036012, 0.910854]","[0.031025764, 0.04717629, 0.0847571, 0.06467287]","[0.015150304, 0.01862931, 0.011641683, 0.024473103]",3.70247346162796,0.22763202339410782,0.0698944004252553,0.9256184,0.056908008,0.017473599,0,4,0
81,João Félix,621,3,2,362,0,[False],[0.934388],[0.060029685],[0.0055823377],0.9343879818916321,0.060029685497283936,0.005582337733358145,0.934388,0.060029685,0.0055823377,0,1,0
82,Enzo,168,3,8,38571,1,"[False, False, False, False, False, False, False, False]","[0.9116013, 0.511108, 0.56932664, 0.9202064, 0.8887978, 0.93609565, 0.8765, 0.50060374]","[0.053421754, 0.27661073, 0.40277174, 0.075027086, 0.07754753, 0.03941561, 0.08285299, 0.3456127]","[0.034976937, 0.21228124, 0.027901657, 0.0047665588, 0.033654723, 0.024488661, 0.040647004, 0.15378352]",6.114239573478699,1.3532601445913315,0.5325002982281148,0.76427996,0.1691575,0.06656253,2,6,0
83,Palmer,182,3,10821,6833718,420,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.5852725, 0.94121647, 0.6120099, 0.92787313, 0.89791286, 0.9303845, 0.54070044, 0.9302358, 0.8513346, 0.800676, 0.9192104, 0.59528244, 0.876963, 0.9503364, 0.71181816, 0.86111146, 0.59919757, 0.85194445, 0.5893511]","[0.40271097, 0.04237499, 0.31670222, 0.069694646, 0.09417524, 0.04040525, 0.44076604, 0.05867684, 0.14179924, 0.15748672, 0.07406059, 0.3865393, 0.06386467, 0.039756585, 0.26363885, 0.122474045, 0.35678035, 0.14312775, 0.4059885]","[0.012016527, 0.016408516, 0.07128795, 0.0024321985, 0.00791191, 0.02921028, 0.0185335, 0.011087415, 0.006866214, 0.04183722, 0.0067291344, 0.01817826, 0.05917232, 0.009906988, 0.024543071, 0.016414445, 0.044022124, 0.004927747, 0.004660375]",14.972831130027771,3.621022831648588,0.406146198278293,0.78804374,0.19058013,0.021376114,3,14,2
84,Nkunku,181,3,1976,621525,122,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.94121647, 0.9295436, 0.6140269, 0.6936868, 0.7735952, 0.50305533, 0.68696165, 0.5507129, 0.6928122, 0.9435285, 0.91693515, 0.8415661, 0.7112762, 0.769543, 0.72601, 0.6172482, 0.97103083, 0.89975786, 0.86720073]","[0.04237499, 0.060267452, 0.38255078, 0.29083332, 0.2192863, 0.48994884, 0.30718875, 0.41234365, 0.2793839, 0.04531835, 0.07721527, 0.15437976, 0.2779115, 0.20286432, 0.24518296, 0.3785688, 0.027277036, 0.05713724, 0.0802043]","[0.016408516, 0.010188857, 0.0034223143, 0.015479889, 0.0071185683, 0.006995874, 0.0058496594, 0.036943503, 0.027803909, 0.011153153, 0.005849543, 0.0040541687, 0.010812319, 0.027592752, 0.028807, 0.0041829892, 0.0016921023, 0.043104894, 0.05259497]",14.649707555770874,4.030237516388297,0.3200549818575382,0.7710373,0.21211778,0.016844999,5,12,2
